course,point,name,instructor,Department,time,realTime,Classroom,Typeofcredit,LectureLanguage,Eligible,Informationofalteration,Note
206073001,2,比較與發展行政,蘇偉業 ,公行二,四56,thu14-16,綜合270211,必,中文,否,異動資訊Information of alteration:N/A,備註Note:N/A
206807001,1,數位人文關懷希望部落的規劃與實踐,蕭乃沂 ,公行一公行二公行三公行四,三F ,wed19-20,商館260102,選,中文,否,異動資訊Information of alteration:N/A,備註Note:N/A
206063001,3,公共管理,董祥開 ,公行三,二234 ,tue09-12,綜合270312,必,中文,否,異動資訊Information of alteration:N/A,備註Note:N/A
206058001,3,政府人事管理,蘇偉業 ,公行三,五234 ,fri09-12,綜合270211,必,中文,否,異動資訊Information of alteration:N/A,備註Note:N/A
206048001,3,政府預算與財政,蔡馨芳 ,公行二公行三,四234 ,thu09-12,綜合270111,必,中文,否,異動資訊Information of alteration:N/A,備註Note:N/A
206033001,2,公共政策,陳敦源 ,公行二,三56,wed14-16,綜合270312,必,中文,否,異動資訊Information of alteration:N/A,備註Note:N/A
206052001,3,行政統計學,廖興中 ,公行一,一D56 ,mon13-16,綜合270312,必,中文,否,異動資訊Information of alteration:N/A,備註Note:N/A
206873001,3,政治管理 ,陳敦源 ,公行三公行四,一D56 ,mon13-16,綜合270111,選,中文,否,異動資訊Information of alteration:N/A,備註Note:N/A
206050001,2,行政學,張鎧如 ,公行一,三34,wed10-12,綜合270312,必,中文,否,異動資訊Information of alteration:N/A,備註Note:N/A
206814001,2,專案管理,廖洲棚 ,公行三公行四,四56,thu14-16,綜合270204,選,中文,否,異動資訊Information of alteration:N/A,備註Note:N/A
002312001,1,體育[男]—男體適能,林文乙 ,體育,三34,wed10-12,,必,中文,否,異動資訊Information of alteration:N/A,備註Note:上課地點：體育館健身房
002334001,1,體育[男女合班]—排球高級,吳高讚 ,體育,五56,fri14-16,,必,中文,否,異動資訊Information of alteration:N/A,備註Note:上課地點：體育館排球場
002335031,1,體育[男女合班]—桌球中級,朱昌勇 ,體育,四78,thu16-18,,必,中文,否,異動資訊Information of alteration:N/A,備註Note:上課地點：體育館桌球教室
002327001,1,體育[男女合班]—排球初級,吳高讚 ,體育,一78,mon16-18,,必,中文,否,異動資訊Information of alteration:N/A,備註Note:上課地點：體育館排球場
002350001,1,體育[男女合班]—武術初級,張仲豪 ,體育,二12,tue08-10,,必,中文,否,異動資訊Information of alteration:N/A,備註Note:上課地點：體育館綜合教室
002366011,1,體育[男女合班]—羽球初級,楊瑞珠 ,體育,三12,wed08-10,,必,中文,否,異動資訊Information of alteration:N/A,備註Note:上課地點：體育館羽球場
002062031,1,體育[女]—羽球初級,楊瑞珠 ,體育,四34,thu10-12,,必,中文,否,異動資訊Information of alteration:N/A,備註Note:上課地點：體育館羽球場
002339011,1,體育[男女合班]—木球初級,王思宜 ,體育,二56,tue14-16,,必,中文,否,異動資訊Information of alteration:N/A,備註Note:上課地點：足球場
002301031,1,體育[男女合班]—網球初級,張凱隆 ,體育,二56,tue14-16,,必,中文,否,異動資訊Information of alteration:N/A,備註Note:上課地點：環山網球場
002377001,1,體育[男女合班]—綜合體能訓練,吳家慶 ,體育,四34,thu10-12,,必,中文,否,異動資訊Information of alteration:N/A,備註Note:上課地點：田徑場
002327011,1,體育[男女合班]—排球初級,吳高讚 ,體育,一12,mon08-10,,必,中文,否,異動資訊Information of alteration:N/A,備註Note:上課地點：體育館排球場
002062011,1,體育[女]—羽球初級,方明營 ,體育,二12,tue08-10,,必,中文,否,異動資訊Information of alteration:N/A,備註Note:上課地點：體育館羽球場
002051001,1,體育[男]—羽球中級,陳志威 ,體育,四12,thu08-10,,必,中文,否,異動資訊Information of alteration:N/A,備註Note:上課地點：體育館羽球場
002378001,1,體育[男女合班]—五人制足球,林貴彬 ,體育,二56,tue14-16,,必,中文,否,異動資訊Information of alteration:N/A,備註Note:上課地點：環山足球場
002112021,1,體育[女]—女體適能,林文乙 ,體育,三12,wed08-10,,必,中文,否,異動資訊Information of alteration:N/A,備註Note:上課地點：體育館健身室
002305011,1,體育[男女合班]—慢速壘球初級,王清欉 ,體育,二56,tue14-16,,必,中文,否,異動資訊Information of alteration:N/A,備註Note:第1堂課集合地點：體育館前
002375001,1,體育[男女合班]—網球高級,張凱隆 ,體育,一78,mon16-18,,必,中文,否,異動資訊Information of alteration:N/A,備註Note:上課地點：環山網球場
002112001,1,體育[女]—女體適能,林文乙 ,體育,五12,fri08-10,,必,中文,否,異動資訊Information of alteration:N/A,備註Note:上課地點：體育館健身房
002015011,1,體育[男]—桌球初級,朱昌勇 ,體育,三56,wed14-16,,必,中文,否,異動資訊Information of alteration:N/A,備註Note:上課地點：體育館桌球教室
002303031,1,體育[男女合班]—桌球初級,謝明輝 ,體育,二34,tue10-12,,必,中文,否,異動資訊Information of alteration:N/A,備註Note:上課地點：體育館桌球教室
002376011,1,體育[男女合班]—國際標準舞初級（倫巴、快三步）,王學富 ,體育,二78,tue16-18,,必,中文,否,異動資訊Information of alteration:N/A,備註Note:上課地點：體育館韻律教室
002368001,1,體育[男女合班]—定向越野,莊珮琪 ,體育,二56,tue14-16,,必,中文,否,異動資訊Information of alteration:N/A,備註Note:第1堂課集合地點：體育館前
002008001,1,體育[男女合班]—健康體適能,陳志威 ,體育,二12,tue08-10,,必,中文,否,異動資訊Information of alteration:N/A,備註Note:上課地點：體育館健身房
002362011,1,體育[男女合班]—瑜珈初級,賴芳貞 ,體育,四34,thu10-12,,必,中文,否,異動資訊Information of alteration:N/A,備註Note:上課地點：體育館韻律教室
002366071,1,體育[男女合班]—羽球初級,陳志威 ,體育,四34,thu10-12,,必,中文,否,異動資訊Information of alteration:N/A,備註Note:上課地點：體育館羽球場
002325001,1,體育[男女合班]—排球中級,吳高讚 ,體育,三78,wed16-18,,必,中文,否,異動資訊Information of alteration:N/A,備註Note:上課地點：體育館排球場
002366001,1,體育[男女合班]—羽球初級,楊瑞珠 ,體育,四12,thu08-10,,必,中文,否,異動資訊Information of alteration:N/A,備註Note:上課地點：體育館羽球場
002368011,1,體育[男女合班]—定向越野,莊珮琪 ,體育,二34,tue10-12,,必,中文,否,異動資訊Information of alteration:N/A,備註Note:第1堂課集合地點：體育館前
002021011,1,體育[男]—籃球初級,葉良志 ,體育,四56,thu14-16,,必,中文,否,異動資訊Information of alteration:N/A,備註Note:上課地點：體育館籃球場
002065011,1,體育[女]—桌球初級,朱昌勇 ,體育,五56,fri14-16,,必,中文,否,異動資訊Information of alteration:N/A,備註Note:上課地點：體育館桌球教室
002345001,1,體育[男女合班]—拳擊,畢經隆 ,體育,三12,wed08-10,,必,中文,否,異動資訊Information of alteration:N/A,備註Note:上課地點：體育館綜合教室
002008031,1,體育[男女合班]—健康體適能,林貴彬 ,體育,四34,thu10-12,,必,中文,否,異動資訊Information of alteration:N/A,備註Note:第1堂課集合地點：體育館前；雨備場地：游泳館重訓室
002350011,1,體育[男女合班]—武術初級,張仲豪 ,體育,二34,tue10-12,,必,中文,否,異動資訊Information of alteration:N/A,備註Note:上課地點：體育館綜合教室
002325011,1,體育[男女合班]—排球中級,吳高讚 ,體育,四78,thu16-18,,必,中文,否,異動資訊Information of alteration:N/A,備註Note:上課地點：體育館排球場
002345011,1,體育[男女合班]—拳擊,畢經隆 ,體育,三34,wed10-12,,必,中文,否,異動資訊Information of alteration:N/A,備註Note:上課地點：體育館綜合教室
002303051,1,體育[男女合班]—桌球初級,謝明輝 ,體育,四12,thu08-10,,必,中文,否,異動資訊Information of alteration:N/A,備註Note:上課地點：體育館桌球教室
002341011,1,體育[男女合班]—彼拉提斯墊上技巧,呂潔如 ,體育,五56,fri14-16,,必,中文,否,異動資訊Information of alteration:N/A,備註Note:上課地點：體育館韻律教室
002366021,1,體育[男女合班]—羽球初級,楊瑞珠 ,體育,二12,tue08-10,,必,中文,否,異動資訊Information of alteration:N/A,備註Note:上課地點：體育館羽球場
002043011,1,體育[男]—游泳初級,林貴彬 ,體育,四78,thu16-18,,必,中文,否,異動資訊Information of alteration:N/A,備註Note:上課地點：游泳館；第1堂課集合地點：體育館前
002367001,1,體育[男女合班]—慢速壘球中級,王清欉 ,體育,四56,thu14-16,,必,中文,否,異動資訊Information of alteration:N/A,備註Note:第1堂課集合地點：體育館前
002021021,1,體育[男]—籃球初級,葉良志 ,體育,四78,thu16-18,,必,中文,否,異動資訊Information of alteration:N/A,備註Note:上課地點：體育館籃球場
002344001,1,體育[男女合班]—土風舞初級,曾明生 ,體育,五12,fri08-10,,必,中文,否,異動資訊Information of alteration:N/A,備註Note:上課地點：體育館韻律教室
002301021,1,體育[男女合班]—網球初級,張凱隆 ,體育,三34,wed10-12,,必,中文,否,異動資訊Information of alteration:N/A,備註Note:上課地點：環山網球場
002305001,1,體育[男女合班]—慢速壘球初級,王清欉 ,體育,四34,thu10-12,,必,中文,否,異動資訊Information of alteration:N/A,備註Note:第1堂課集合地點：體育館前
002012021,1,體育[男]—羽球初級,黃郁琦 ,體育,五34,fri10-12,,必,中文,否,異動資訊Information of alteration:N/A,備註Note:上課地點：體育館羽球場
002071021,1,體育[女]—籃球初級,葉良志 ,體育,三78,wed16-18,,必,中文,否,異動資訊Information of alteration:N/A,備註Note:上課地點：體育館籃球場
002301041,1,體育[男女合班]—網球初級,張凱隆 ,體育,一56,mon14-16,,必,中文,否,異動資訊Information of alteration:N/A,備註Note:上課地點：環山網球場
002340011,1,體育[男女合班]—網球中級,張凱隆 ,體育,二78,tue16-18,,必,中文,否,異動資訊Information of alteration:N/A,備註Note:上課地點：環山網球場
002928001,2,體育[男女合班]—桌球實務,謝明輝 ,體育,二56,tue14-16,,選,中文,否,異動資訊Information of alteration:N/A,備註Note:上課地點：體育館桌球教室
002008011,1,體育[男女合班]—健康體適能,陳志威 ,體育,二34,tue10-12,,必,中文,否,異動資訊Information of alteration:N/A,備註Note:上課地點：體育館健身房
002065021,1,體育[女]—桌球初級,朱昌勇 ,體育,四56,thu14-16,,必,中文,否,異動資訊Information of alteration:N/A,備註Note:上課地點：體育館桌球教室
002303041,1,體育[男女合班]—桌球初級,謝明輝 ,體育,一78,mon16-18,,必,中文,否,異動資訊Information of alteration:N/A,備註Note:上課地點：體育館桌球教室
002339001,1,體育[男女合班]—木球初級,王思宜 ,體育,一56,mon14-16,,必,中文,否,異動資訊Information of alteration:N/A,備註Note:上課地點：足球場
002305031,1,體育[男女合班]—慢速壘球初級,王清欉 ,體育,二34,tue10-12,,必,中文,否,異動資訊Information of alteration:N/A,備註Note:第1堂課集合地點：體育館前
002369001,1,體育[男女合班]—現代舞初級,曾明生 ,體育,五34,fri10-12,,必,中文,否,異動資訊Information of alteration:N/A,備註Note:上課地點：體育館韻律教室
002361011,1,體育[男女合班]—籃球初級,陳子威 ,體育,三34,wed10-12,,必,中文,否,異動資訊Information of alteration:N/A,備註Note:上課地點：環山運動園區籃球場
002329001,1,體育[男]—籃球中級,陳子威 ,體育,四56,thu14-16,,必,中文,否,異動資訊Information of alteration:N/A,備註Note:上課地點：體育館籃球場
002343011,1,體育[男女合班]—橄欖球初級,林文乙 ,體育,五34,fri10-12,,必,中文,否,異動資訊Information of alteration:N/A,備註Note:上課地點：足球場
002012011,1,體育[男]—羽球初級,黃郁琦 ,體育,五12,fri08-10,,必,中文,否,異動資訊Information of alteration:N/A,備註Note:上課地點：體育館羽球場
002303071,1,體育[男女合班]—桌球初級,謝明輝 ,體育,二12,tue08-10,,必,中文,否,異動資訊Information of alteration:N/A,備註Note:上課地點：體育館桌球教室
002062021,1,體育[女]—羽球初級,方明營 ,體育,二34,tue10-12,,必,中文,否,異動資訊Information of alteration:N/A,備註Note:上課地點：體育館羽球場
002153021,1,體育[女]—游泳初級（捷泳）,王思宜 ,體育,四34,thu10-12,,必,中文,否,異動資訊Information of alteration:N/A,備註Note:上課地點：游泳館
002311031,1,體育[男女合班]—足球初級,林貴彬 ,體育,三56,wed14-16,,必,中文,否,異動資訊Information of alteration:N/A,備註Note:上課地點：足球場
002373001,1,體育[男女合班]—田徑,洪鈺釗 ,體育,二56,tue14-16,,必,中文,否,異動資訊Information of alteration:N/A,備註Note:上課地點：田徑場
002311011,1,體育[男女合班]—足球初級,林貴彬 ,體育,四56,thu14-16,,必,中文,否,異動資訊Information of alteration:N/A,備註Note:上課地點：足球場
002071011,1,體育[女]—籃球初級,葉良志 ,體育,三56,wed14-16,,必,中文,否,異動資訊Information of alteration:N/A,備註Note:上課地點：體育館籃球場
002112011,1,體育[女]—女體適能,林文乙 ,體育,四12,thu08-10,,必,中文,否,異動資訊Information of alteration:N/A,備註Note:上課地點：體育館健身房
002328001,1,體育[男女合班]—足球中級,林培元 ,體育,四78,thu16-18,,必,中文,否,異動資訊Information of alteration:N/A,備註Note:第1堂課集合地點：體育館前
002335021,1,體育[男女合班]—桌球中級,朱昌勇 ,體育,五78,fri16-18,,必,中文,否,異動資訊Information of alteration:N/A,備註Note:上課地點：體育館桌球教室
002337011,1,體育[男女合班]—羽球中級,楊瑞珠 ,體育,三34,wed10-12,,必,中文,否,異動資訊Information of alteration:N/A,備註Note:上課地點：體育館羽球場
002338001,1,體育[男女合班]—游泳中級,李惠婷 ,體育,二78,tue16-18,,必,中文,否,異動資訊Information of alteration:N/A,備註Note:上課地點：游泳館
002005011,1,體育[特別班] ,王思宜、呂潔如 ,體育,四56,thu14-16,,必,中文,否,異動資訊Information of alteration:N/A,備註Note:請詳閱體育選課規定；第1堂課集合地點：體育室會議區
002311021,1,體育[男女合班]—足球初級,林貴彬 ,體育,二78,tue16-18,,必,中文,否,異動資訊Information of alteration:N/A,備註Note:上課地點：足球場
002043031,1,體育[男]—游泳初級,葉良志 ,體育,五56,fri14-16,,必,中文,否,異動資訊Information of alteration:N/A,備註Note:上課地點：游泳館
002068011,1,體育[女]—網球初級,湯善森 ,體育,三78,wed16-18,,必,中文,否,異動資訊Information of alteration:N/A,備註Note:上課地點：環山網球場
002151001,1,體育[女]—排球中級,嚴雅婷 ,體育,一78,mon16-18,,必,中文,否,異動資訊Information of alteration:N/A,備註Note:上課地點：體育館排球場
